"cruise_id";"site_id";"profile_id";"profile_depth_min";"profile_depth_max";"sample_include_in_profile";"cast_id";"sample_id";"subsample_id";"cruise_description";"site_lon_start_decimal";"site_lon_end_decimal";"site_lat_start_decimal";"site_lat_end_decimal";"site_water_depth";"published";"profile_date_time";"profile_date_precision";"contributors";"profile_note";"profile_env_data_availability";"profile_env_data_ref_id";"subsample_morpho_data_availability";"subsample_morpho_data_ref_id";"profile_chemical_data_availability";"profile_chemical_data_ref_id";"profile_season";"sample_season";"site_ocean_basin";"cast_min_depth";"cast_max_depth";"cast_night_day";"cast_sampling_device_name";"cast_mesh_size";"cast_net_op_m2";"profile_stratified";"cast_note";"sampling_device_type";"sample_min_depth";"sample_max_depth";"sample_volume_filtered";"sample_segment_length";"sample_date_time_start";"sample_date_start_precision";"sample_date_time_end";"sample_date_end_precision";"subsample_storage_type";"subsample_splitting_type";"subsample_picking_date";"sample_note";"sample_sst";"sample_sss";"sample_in_situ_temperature";"sample_in_situ_salinity";"sample_dcm";"sample_mld";"sample_oxygen";"sample_date_time_start_utc";"sample_date_time_end_utc";"sample_lon";"sample_lat";"subsample_count_type";"subsample_count_digitized";"subsample_sieved_or_measured";"ref_id";"source";"subsample_size_fraction_min";"subsample_size_fraction_max";"subsample_living_or_dead";"subsample_all_shells_present_were_counted";"subsample_absolute_abundance_available";"subsample_note";"count_ref_id";"count_note";"species_name";"count_bin_min";"count_bin_max"
"557Z_2009";"557Z_2009_St1";"557Z_2009_St1_C1";5;10;TRUE;"557Z_2009_St1_C1";"557Z_2009_St1_C1_39";"557Z_2009_St1_C1_39";NA;-34.715;-23.575;60.287;63.908;NA;FALSE;"08/12/2009";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"10/12/2009 00:00";"H";NA;"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-23.575;63.908;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"558ZC_2010";"558ZC_2010_St1";"558ZC_2010_St1_C1";5;10;TRUE;"558ZC_2010_St1_C1";"558ZC_2010_St1_C1_5";"558ZC_2010_St1_C1_5";NA;-52.863;-50.212;46.755;48.74;NA;FALSE;"01/01/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"01/01/2010 00:00";"H";"01/01/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-52.218;47.257;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"559BA_2017";"559BA_2017_St1";"559BA_2017_St1_C1";5;10;TRUE;"559BA_2017_St1_C1";"559BA_2017_St1_C1_31";"559BA_2017_St1_C1_31";NA;-11.725;-1.628;49.225;50.452;NA;FALSE;"22/04/2017";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"23/04/2017 00:00";"H";"23/04/2017 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.138;50.018;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"55ST_2016";"55ST_2016_St1";"55ST_2016_St1_C1";5;10;TRUE;"55ST_2016_St1_C1";"55ST_2016_St1_C1_1";"55ST_2016_St1_C1_1";NA;17.932;13.205;70.197;77.05;NA;FALSE;"01/03/2016";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"01/03/2016 00:00";"H";"01/03/2016 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;17.932;70.197;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"560A_1995";"560A_1995_St1";"560A_1995_St1_C1";5;10;TRUE;"560A_1995_St1_C1";"560A_1995_St1_C1_13";"560A_1995_St1_C1_13";NA;-1.1783;-1.5967;59.7133;57.7267;NA;FALSE;"10/09/1995";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"10/09/1995 00:00";"H";"10/09/1995 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.1783;59.7133;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"560BA_2017";"560BA_2017_St1";"560BA_2017_St1_C1";5;10;TRUE;"560BA_2017_St1_C1";"560BA_2017_St1_C1_1";"560BA_2017_St1_C1_1";NA;-11.69;-1.577;49.227;50.46;NA;FALSE;"20/05/2017";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"20/05/2017 00:00";"H";"20/05/2017 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-11.69;49.227;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"560SA_2007";"560SA_2007_St1";"560SA_2007_St1_C1";5;10;TRUE;"560SA_2007_St1_C1";"560SA_2007_St1_C1_3";"560SA_2007_St1_C1_3";NA;-3.187633514;-2.623251597;43.61413167;49.76049805;NA;FALSE;"14/12/2007";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"15/12/2007 00:00";"H";"15/12/2007 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.053978475;49.5789388;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"560ZB_2010";"560ZB_2010_St1";"560ZB_2010_St1_C1";5;10;TRUE;"560ZB_2010_St1_C1";"560ZB_2010_St1_C1_41";"560ZB_2010_St1_C1_41";NA;-44.863;-36.438;52.205;57.252;NA;FALSE;"27/02/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"28/02/2010 00:00";"H";"28/02/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-36.89;57.025;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"561BA_2017";"561BA_2017_St1";"561BA_2017_St1_C1";5;10;TRUE;"561BA_2017_St1_C1";"561BA_2017_St1_C1_41";"561BA_2017_St1_C1_41";NA;-11.783;-1.732;48.028;50.428;NA;FALSE;"17/06/2017";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"18/06/2017 00:00";"H";"18/06/2017 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.235;50.337;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"561V_1993";"561V_1993_St1";"561V_1993_St1_C1";5;10;TRUE;"561V_1993_St1_C1";"561V_1993_St1_C1_3";"561V_1993_St1_C1_3";NA;-4.53;-17.545;59.1817;62.9367;NA;FALSE;"03/04/1993";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"03/04/1993 00:00";"H";"03/04/1993 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.09;59.3533;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"562Z_2010";"562Z_2010_St1";"562Z_2010_St1_C1";5;10;TRUE;"562Z_2010_St1_C1";"562Z_2010_St1_C1_9";"562Z_2010_St1_C1_9";NA;-35.932;-28.278;57.535;62.152;NA;FALSE;"26/04/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"26/04/2010 00:00";"H";"26/04/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-34.408;58.598;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"562ZB_2010";"562ZB_2010_St1";"562ZB_2010_St1_C1";5;10;TRUE;"562ZB_2010_St1_C1";"562ZB_2010_St1_C1_27";"562ZB_2010_St1_C1_27";NA;-44.95;-36.585;52.083;57.15;NA;FALSE;"24/04/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"25/04/2010 00:00";"H";"25/04/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-40.02;55.288;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"50";"100"
"563A_1995";"563A_1995_St1";"563A_1995_St1_C1";5;10;TRUE;"563A_1995_St1_C1";"563A_1995_St1_C1_11";"563A_1995_St1_C1_11";NA;-1.07;-1.6467;59.7917;57.4783;NA;FALSE;"09/12/1995";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"09/12/1995 00:00";"H";"09/12/1995 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.24;59.13;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"563Z_2010";"563Z_2010_St1";"563Z_2010_St1_C1";5;10;TRUE;"563Z_2010_St1_C1";"563Z_2010_St1_C1_27";"563Z_2010_St1_C1_27";NA;-36.358;-26.683;57.292;62.345;NA;FALSE;"23/05/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"spring (MAM)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"24/05/2010 00:00";"H";"24/05/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-30.722;60.505;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"100";"150"
"564Z_2010";"564Z_2010_St1";"564Z_2010_St1_C1";5;10;TRUE;"564Z_2010_St1_C1";"564Z_2010_St1_C1_37";"564Z_2010_St1_C1_37";NA;-33.735;-23.393;60.358;63.933;NA;FALSE;"21/06/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"22/06/2010 00:00";"H";NA;"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-23.393;63.933;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"564ZB_2010";"564ZB_2010_St1";"564ZB_2010_St1_C1";5;10;TRUE;"564ZB_2010_St1_C1";"564ZB_2010_St1_C1_27";"564ZB_2010_St1_C1_27";NA;-45.162;-34.54;55.892;60.072;NA;FALSE;"20/06/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"20/06/2010 00:00";"H";"21/06/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-38.883;58.585;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"564ZB_2010";"564ZB_2010_St1";"564ZB_2010_St1_C1";5;10;TRUE;"564ZB_2010_St1_C1";"564ZB_2010_St1_C1_33";"564ZB_2010_St1_C1_33";NA;-45.162;-34.54;55.892;60.072;NA;FALSE;"20/06/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"21/06/2010 00:00";"H";"21/06/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-37.298;59.16;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"565A_1996";"565A_1996_St1";"565A_1996_St1_C1";5;10;TRUE;"565A_1996_St1_C1";"565A_1996_St1_C1_5";"565A_1996_St1_C1_5";NA;-1.16;-1.6467;59.8033;57.4833;NA;FALSE;"13/02/1996";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"14/02/1996 00:00";"H";"14/02/1996 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.51;58.1467;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"565Z_2010";"565Z_2010_St1";"565Z_2010_St1_C1";5;10;TRUE;"565Z_2010_St1_C1";"565Z_2010_St1_C1_9";"565Z_2010_St1_C1_9";NA;-33.53;-22.428;60.423;64.113;NA;FALSE;"19/07/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"20/07/2010 00:00";"H";"20/07/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-31.415;61.272;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"566BA_2017";"566BA_2017_St1";"566BA_2017_St1_C1";5;10;TRUE;"566BA_2017_St1_C1";"566BA_2017_St1_C1_33";"566BA_2017_St1_C1_33";NA;-11.742;-1.607;49.605;50.448;NA;FALSE;"04/11/2017";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"05/11/2017 00:00";"H";"05/11/2017 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.617;50.11;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"566SA_2008";"566SA_2008_St1";"566SA_2008_St1_C1";5;10;TRUE;"566SA_2008_St1_C1";"566SA_2008_St1_C1_1";"566SA_2008_St1_C1_1";NA;-3.155;-3.283;43.543;49.613;NA;FALSE;"11/06/2008";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"11/06/2008 00:00";"H";"11/06/2008 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.155;43.543;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"566ZB_2010";"566ZB_2010_St1";"566ZB_2010_St1_C1";5;10;TRUE;"566ZB_2010_St1_C1";"566ZB_2010_St1_C1_29";"566ZB_2010_St1_C1_29";NA;-45.08;-34.442;55.925;60.1;NA;FALSE;"15/08/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"15/08/2010 00:00";"H";"16/08/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-38.267;58.808;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"50";"100"
"567BA_2017";"567BA_2017_St1";"567BA_2017_St1_C1";5;10;TRUE;"567BA_2017_St1_C1";"567BA_2017_St1_C1_21";"567BA_2017_St1_C1_21";NA;-11.742;-1.632;49.797;50.435;NA;FALSE;"02/12/2017";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"winter (DJF)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"03/12/2017 00:00";"H";"03/12/2017 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.61;49.643;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"567SA_2008";"567SA_2008_St1";"567SA_2008_St1_C1";5;10;TRUE;"567SA_2008_St1_C1";"567SA_2008_St1_C1_13";"567SA_2008_St1_C1_13";NA;-3.153;-3.337;43.535;49.618;NA;FALSE;"11/07/2008";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"11/07/2008 00:00";"H";"11/07/2008 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.052;45.428;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"567Z_2010";"567Z_2010_St1";"567Z_2010_St1_C1";5;10;TRUE;"567Z_2010_St1_C1";"567Z_2010_St1_C1_7";"567Z_2010_St1_C1_7";NA;-33.072;-23.273;60.595;63.98;NA;FALSE;"15/09/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"15/09/2010 00:00";"H";"15/09/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-31.5;61.24;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"567ZB_2010";"567ZB_2010_St1";"567ZB_2010_St1_C1";5;10;TRUE;"567ZB_2010_St1_C1";"567ZB_2010_St1_C1_17";"567ZB_2010_St1_C1_17";NA;-44.582;-33.89;56.132;60.313;NA;FALSE;"14/09/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"14/09/2010 00:00";"H";"14/09/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-40.805;57.828;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"50";"100"
"567ZB_2010";"567ZB_2010_St1";"567ZB_2010_St1_C1";5;10;TRUE;"567ZB_2010_St1_C1";"567ZB_2010_St1_C1_19";"567ZB_2010_St1_C1_19";NA;-44.582;-33.89;56.132;60.313;NA;FALSE;"14/09/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"14/09/2010 00:00";"H";"14/09/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-40.308;58.032;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"300";"350"
"568C_2000";"568C_2000_St1";"568C_2000_St1_C1";5;10;TRUE;"568C_2000_St1_C1";"568C_2000_St1_C1_5";"568C_2000_St1_C1_5";NA;7.7233;0.8633;56.91;53.8467;NA;FALSE;"09/09/2000";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"09/09/2000 00:00";"H";"09/09/2000 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8367;54.1883;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"568LR_2011";"568LR_2011_St1";"568LR_2011_St1_C1";5;10;TRUE;"568LR_2011_St1_C1";"568LR_2011_St1_C1_17";"568LR_2011_St1_C1_17";NA;0.288;-3.723;53.81;58.875;NA;FALSE;"09/06/2011";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"10/06/2011 00:00";"H";"10/06/2011 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.057;56.363;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"568R_2011";"568R_2011_St1";"568R_2011_St1_C1";5;10;TRUE;"568R_2011_St1_C1";"568R_2011_St1_C1_6";"568R_2011_St1_C1_6";NA;3.75;1.855;52.067;52.052;NA;FALSE;"27/07/2011";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"summer (JJA)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"27/07/2011 00:00";"H";"27/07/2011 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;2.397;52.058;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
"568ZC_2010";"568ZC_2010_St1";"568ZC_2010_St1_C1";5;10;TRUE;"568ZC_2010_St1_C1";"568ZC_2010_St1_C1_3";"568ZC_2010_St1_C1_3";NA;-55.153;-45.68;51.497;55.682;NA;FALSE;"09/10/2010";"D";"Julie Meilland and Gregory Beaugrand";NA;FALSE;NA;FALSE;NA;NA;NA;"autumn (SON)";NA;"North Atlantic Ocean";5;10;NA;"CPR";270;NA;FALSE;NA;"CPR";5;10;3;10;"09/10/2010 00:00";"H";"09/10/2010 00:00";"H";"Formaldehyde";NA;NA;"batten_2003";NA;NA;NA;NA;NA;NA;NA;NA;NA;-54.743;51.712;"Bin_Raw";FALSE;NA;"nbadatabase_2017";"https://doi.org/10.17031/7p59-1497 ";270;NA;NA;1;TRUE;NA;"NBAdatabase_2017";"blank=0 forams";"all_species_unID";"0";"0"
