data_type;cruise_id;profile_id;sample_id;sample_min_depth;sample_max_depth;profile_depth_min;profile_depth_max;profile_date_time;cast_net_op_m2;subsample_id;sample_segment_length;subsample_count_type;subsample_size_fraction_min;subsample_size_fraction_max;site_lat_start_decimal;site_lon_start_decimal;sample_volume_filtered;subsample_all_shells_present_were_counted;total_of_forams_counted_ind;sampling_device_type;b_digitata_VT;b_pumilio_VT;b_variabilis_VT;c_nitida_VT;d_anfracta_VT;g_adamsi_VT;g_bulloides_VT;g_calida_VT;g_cavernula_VT;g_conglobatus_VT;g_conglomerata_VT;g_crassaformis_VT;g_elongatus_VT;g_falconensis_VT;g_glutinata_VT;g_hexagona_VT;g_hirsuta_VT;g_inflata_VT;g_cultrata_VT;g_minuta_VT;g_ruber_albus_VT;g_ruber_albus_or_elongatus_VT;g_ruber_any_VT;g_ruber_ruber_VT;g_rubescens_VT;g_scitula_VT;g_siphonifera_VT;g_tenellus_VT;g_theyeri_VT;g_truncatulinoides_VT;g_truncatulinoides_left_VT;g_truncatulinoides_right_VT;g_tumida_VT;g_ungulata_VT;g_uvula_VT;n_vivans_VT;h_digitata_VT;h_pelagica_VT;n_dutertrei_VT;n_incompta_VT;n_pachyderma_VT;n_pachyderma_incompta_VT;o_riedeli_VT;o_universa_VT;p_obliquiloculata_VT;s_dehiscens_VT;t_clarkei_VT;t_fleisheri_VT;t_humilis_VT;t_iota_VT;t_parkerae_VT;t_quinqueloba_VT;t_sacculifer_VT;t_sacculifer_no_sac_VT;t_sacculifer_sac_VT;UnID_VT
52;Net;RinaldoDohrn;L20_RinaldoDohrn_14_1;L20_14_4;200;300;0;300;07/08/1979;NA;L20_14_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
53;Net;RinaldoDohrn;L20_RinaldoDohrn_15_1;L20_15_1;0;20;0;300;05/09/1979;NA;L20_15_1;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;0;0;0;0;0;0;22;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;65;0;15;0;0
54;Net;RinaldoDohrn;L20_RinaldoDohrn_15_1;L20_15_2;20;100;0;300;05/09/1979;NA;L20_15_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;14;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;0
55;Net;RinaldoDohrn;L20_RinaldoDohrn_15_1;L20_15_3;100;200;0;300;05/09/1979;NA;L20_15_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;4;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0
56;Net;RinaldoDohrn;L20_RinaldoDohrn_15_1;L20_15_4;200;300;0;300;05/09/1979;NA;L20_15_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
57;Net;RinaldoDohrn;L20_RinaldoDohrn_16_1;L20_16_1;0;20;0;300;31/10/1979;NA;L20_16_1;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;0;0;0;0;0;0;0;62;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;20;0;0
58;Net;RinaldoDohrn;L20_RinaldoDohrn_16_1;L20_16_2;20;100;0;300;31/10/1979;NA;L20_16_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;Net;RinaldoDohrn;L20_RinaldoDohrn_16_1;L20_16_3;100;200;0;300;31/10/1979;NA;L20_16_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;Net;RinaldoDohrn;L20_RinaldoDohrn_16_1;L20_16_4;200;300;0;300;31/10/1979;NA;L20_16_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;2;0;0;0;0;0;0;0;8;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
61;Net;RinaldoDohrn;L20_RinaldoDohrn_3_1;L20_3_2;20;100;0;300;19/06/1978;NA;L20_3_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
62;Net;RinaldoDohrn;L20_RinaldoDohrn_3_1;L20_3_3;100;200;0;300;19/06/1978;NA;L20_3_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
63;Net;RinaldoDohrn;L20_RinaldoDohrn_3_1;L20_3_4;200;300;0;300;19/06/1978;NA;L20_3_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0
64;Net;RinaldoDohrn;L20_RinaldoDohrn_4_1;L20_4_1;0;20;0;300;26/07/1978;NA;L20_4_1;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;4;0;0
65;Net;RinaldoDohrn;L20_RinaldoDohrn_4_1;L20_4_2;20;100;0;300;26/07/1978;NA;L20_4_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0
66;Net;RinaldoDohrn;L20_RinaldoDohrn_4_1;L20_4_3;100;200;0;300;26/07/1978;NA;L20_4_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0
67;Net;RinaldoDohrn;L20_RinaldoDohrn_4_1;L20_4_4;200;300;0;300;26/07/1978;NA;L20_4_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
68;Net;RinaldoDohrn;L20_RinaldoDohrn_5_1;L20_5_1;0;20;0;300;25/08/1978;NA;L20_5_1;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;12;0;9;0;0
69;Net;RinaldoDohrn;L20_RinaldoDohrn_5_1;L20_5_2;20;100;0;300;25/08/1978;NA;L20_5_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;4;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;24;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;64;0;17;0;0
70;Net;RinaldoDohrn;L20_RinaldoDohrn_5_1;L20_5_3;100;200;0;300;25/08/1978;NA;L20_5_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0;0;22;0;5;0;0
71;Net;RinaldoDohrn;L20_RinaldoDohrn_5_1;L20_5_4;200;300;0;300;25/08/1978;NA;L20_5_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;28;0;3;0;0
72;Net;RinaldoDohrn;L20_RinaldoDohrn_6_1;L20_6_1;0;20;0;300;10/11/1978;NA;L20_6_1;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;3;0;0;0;0;0;0;16;68;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
73;Net;RinaldoDohrn;L20_RinaldoDohrn_6_1;L20_6_2;20;100;0;300;10/11/1978;NA;L20_6_2;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;13;116;0;0;1;0;0;0;0;40;0;0;0;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;105;0;0;0;0
74;Net;RinaldoDohrn;L20_RinaldoDohrn_6_1;L20_6_3;100;200;0;300;10/11/1978;NA;L20_6_3;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;2;33;0;0;0;0;0;0;0;27;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;4;0;0
75;Net;RinaldoDohrn;L20_RinaldoDohrn_6_1;L20_6_4;200;300;0;300;10/11/1978;NA;L20_6_4;NA;Raw;116;NA;40.7;15.08;1000;1;NA;Net;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;1;0;0;0;0;4;0;2;0;4;0;0;7;0;0;0;0;0;0;0;38;3;0;0;0;0;2;0;0;0;0;0;0;0;18;0;1;0;0
76;Net;NIOP-C1;NIOP-C1_308-1_C1;NIOP-C1_308-1_C1_S2;72.1;98.1;0;98.1;19/08/1992;NA;NIOP-C1_308-1_C1_S2;NA;Absolute;125;NA;16.14;52.5;66;1;NA;Net;0;0;0;0;0;0;2.81;0.83;0;0;0;0;0;0.06;0.53;0.04;0;0;0.24;0;0.2;0;0;0;0;0.08;0.06;0;0;0;0;0;0;0;0.02;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0.02;0;0.12;0;0;0;0.04
77;Net;NIOP-C1;NIOP-C1_308-1_C1;NIOP-C1_308-1_C1_S3;47.5;72.1;0;98.1;19/08/1992;NA;NIOP-C1_308-1_C1_S3;NA;Absolute;125;NA;16.14;52.5;48;1;NA;Net;0;0;0;0;0.06;0.03;8.28;5.5;0;0;0;0;0;0;0.28;0;0;0;0.75;0;0.03;0;0;0;0;0.08;0.67;0.03;0;0;0;0;0;0;0.06;0;0;0.04;0.28;0;0;0;0;0;0;0;0;0;0;0.22;0;1.83;0;0;0;0.08
78;Net;NIOP-C1;NIOP-C1_308-1_C1;NIOP-C1_308-1_C1_S4;22.8;47.5;0;98.1;19/08/1992;NA;NIOP-C1_308-1_C1_S4;NA;Absolute;125;NA;16.14;52.5;55;1;NA;Net;0;0;0;0;0;0;11.2;8.56;0;0;0;0;0;0.05;0.24;0;0;0;2.4;0;0;0;0;0;0.05;0;1.92;0;0;0;0;0;0;0;0.05;0;0;0.22;0.73;0;0;0;0;0;0;0;0;0;0;1.99;0;0.24;0;0;0;0.32
79;Net;NIOP-C1;NIOP-C1_308-1_C1;NIOP-C1_308-1_C1_S5;0;22.8;0;98.1;19/08/1992;NA;NIOP-C1_308-1_C1_S5;NA;Absolute;125;NA;16.14;52.5;103;1;NA;Net;0;0;0;0;0.31;0;91.22;13.86;0;0;0;0;0;0.16;2.02;0;0;0;4;0;0.16;0;0;0;0;0;1.48;0;0;0;0;0;0.04;0;0.31;0;0;0.51;3.11;0;0;0;0;0;0;0;0;0;0;1.24;0;0.31;0;0;0;1.55
80;Net;NIOP-C1;NIOP-C1_309-1_C1;NIOP-C1_309-1_C1_S2;28.3;49.5;0;49.5;20/08/1992;NA;NIOP-C1_309-1_C1_S2;NA;Absolute;125;NA;16.09;52.64;42;1;NA;Net;0;0;0;0;0;0;1.75;4.86;0;0;0;0;0;0.03;0.25;0.03;0;0;1.52;0;0.06;0;0;0;0;0;0.25;0.03;0;0;0;0;0;0;0;0;0;0.13;0.25;0;0.03;0;0;0;0;0;0;0;0;0;0;0.13;0;0.03;0;0.03
81;Net;NIOP-C1;NIOP-C1_309-1_C1;NIOP-C1_309-1_C1_S3;18.2;28.3;0;49.5;20/08/1992;NA;NIOP-C1_309-1_C1_S3;NA;Absolute;125;NA;16.09;52.64;25;1;NA;Net;0;0;0;0;0;0;5.49;10.03;0;0;0;0;0;0.11;0.43;0;0;0;1.33;0;0;0;0;0;0;0.05;0.75;0;0;0;0;0;0;0;0.11;0;0;0.13;0.75;0;0;0;0;0;0;0;0;0;0;0.59;0;0.32;0;0.05;0;0.05
82;Net;NIOP-C1;NIOP-C1_309-1_C1;NIOP-C1_309-1_C1_S4;8;18.2;0;49.5;20/08/1992;NA;NIOP-C1_309-1_C1_S4;NA;Absolute;125;NA;16.09;52.64;26;1;NA;Net;0;0;0;0;0;0;11.44;7.44;0;0;0;0;0;0.15;0.77;0;0;0;1.13;0;0.1;0;0;0;0;0;1.13;0.1;0;0;0;0;0;0;0;0;0;0.64;1.18;0;0.05;0;0;0;0;0;0;0;0;1.03;0;0.26;0;0.05;0;0.05
83;Net;NIOP-C1;NIOP-C1_309-1_C1;NIOP-C1_309-1_C1_S5;0;8;0;49.5;20/08/1992;NA;NIOP-C1_309-1_C1_S5;NA;Absolute;125;NA;16.09;52.64;36;1;NA;Net;0;0;0;0;0;0;94.19;3.26;0;0;0;0;0;0;2;0;0;0;0.19;0;0.04;0;0;0;0;0;1;0;0;0;0;0;0;0;0.3;0;0;0.36;2.56;0;0;0;0;0;0;0;0;0;0;0;0;2.96;0;0;0;0
84;Net;NIOP-C1;NIOP-C1_310-5_C1;NIOP-C1_310-5_C1_S1;74.3;99.6;0;99.6;20/08/1992;NA;NIOP-C1_310-5_C1_S1;NA;Absolute;125;NA;16.02;52.73;33;1;NA;Net;0;0;0;0;0;0;3.56;1.37;0;0;0;0;0;0.08;0.04;0;0;0;0.57;0;0.04;0;0;0;0;0;0.08;0.04;0;0;0;0;0;0;0;0;0.04;0.23;0.08;0;0.08;0;0;0;0;0;0;0;0;0.08;0;0.08;0;0;0;0.04
85;Net;NIOP-C1;NIOP-C1_310-5_C1;NIOP-C1_310-5_C1_S2;48.5;74.3;0;99.6;20/08/1992;NA;NIOP-C1_310-5_C1_S2;NA;Absolute;125;NA;16.02;52.73;40;1;NA;Net;0;0;0;0;0;0;6.6;2.93;0;0;0;0;0;0.03;0.23;0;0;0;1.5;0;0.07;0;0;0;0;0.07;0.2;0;0;0;0;0;0;0;0;0;0;0.28;0.17;0;0.03;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0
86;Net;NIOP-C1;NIOP-C1_310-5_C1;NIOP-C1_310-5_C1_S3;23.3;48.5;0;99.6;20/08/1992;NA;NIOP-C1_310-5_C1_S3;NA;Absolute;125;NA;16.02;52.73;44;1;NA;Net;0;0;0;0;0;0;6;7.82;0;0;0;0;0;0.09;0.06;0;0;0;0.88;0;0;0;0;0;0;0.06;0.85;0;0;0;0;0;0;0;0;0;0.03;0.03;0.42;0;0.03;0;0;0;0;0;0;0;0;0.48;0;0.52;0;0;0;0.06
87;Net;NIOP-C1;NIOP-C1_310-5_C1;NIOP-C1_310-5_C1_S4;8.1;23.3;0;99.6;20/08/1992;NA;NIOP-C1_310-5_C1_S4;NA;Absolute;125;NA;16.02;52.73;34;1;NA;Net;0;0;0;0;0.27;0;22.83;18.05;0;0;0;0;0;1.29;1.25;0;0;0;2.43;0;0;0;0;0;0;0;2.08;0;0;0;0;0;0;0;0;0;0;0.55;1.88;0;0.04;0;0;0;0.04;0;0;0;0;0.67;0;0.51;0;0;0;0.27
88;Net;NIOP-C1;NIOP-C1_310-5_C1;NIOP-C1_310-5_C1_S5;0;8.1;0;99.6;20/08/1992;NA;NIOP-C1_310-5_C1_S5;NA;Absolute;125;NA;16.02;52.73;41;1;NA;Net;0;0;0;0;0.26;0;111.09;4.85;0;0;0;0;0;1.04;3.38;0;0;0;1.37;0;0;0;0;0;0;0;1.01;0.52;0;0;0;0;0;0;0;0;0;0.82;3.77;0;0;0;0;0;0;0;0;0;0;0.52;0;1.3;0;0;0;0.26
89;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_310-6_C1_S1;298.3;498.4;0;498.4;20/08/1992;NA;NIOP-C1_310-6_C1_S1;NA;Absolute;125;NA;16;52.75;270;1;NA;Net;0;0;0;0;0.16;0;2.79;0.15;0;0;0;0;0;0.12;0.08;0.15;0;0;0.31;0;0.05;0;0;0;0;0.02;0.06;0.02;0;0;0;0;0;0;0;0;0.01;0;0.19;0;0.07;0;0;0;0;0;0;0;0;0.04;0;0.13;0;0.01;0;0.04
90;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_310-6_C1_S2;200.2;298.3;0;498.4;20/08/1992;NA;NIOP-C1_310-6_C1_S2;NA;Absolute;125;NA;16;52.75;104;1;NA;Net;0;0;0;0;0.04;0;2.67;0.42;0;0;0;0;0;0;0.14;0.13;0;0;0.46;0;0.04;0;0;0;0;0;0.08;0;0.03;0;0;0;0;0;0;0;0;0.03;0.14;0;0.06;0;0;0;0.01;0;0;0;0;0;0;0.26;0;0;0;0.05
91;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_310-6_C1_S3;148.1;200.2;0;498.4;20/08/1992;NA;NIOP-C1_310-6_C1_S3;NA;Absolute;125;NA;16;52.75;53;1;NA;Net;0;0;0;0;0;0;2.67;1.01;0;0;0;0;0;0.08;0.05;0.05;0;0;0.35;0;0.05;0;0;0;0;0;0.1;0.03;0.08;0;0;0;0;0;0;0;0.05;0.01;0.2;0;0.05;0;0;0;0;0;0;0;0;0;0;0.48;0;0;0;0
92;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_310-6_C1_S4;97.6;148.1;0;498.4;20/08/1992;NA;NIOP-C1_310-6_C1_S4;NA;Absolute;125;NA;16;52.75;35;1;NA;Net;0;0;0;0;0.08;0;2.9;1.33;0;0;0;0;0;0.11;0.19;0.04;0;0;0.34;0;0.04;0;0;0;0;0;0.15;0;0.04;0;0;0;0;0;0;0;0.11;0.1;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0.19;0;0.04;0;0.04
93;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_311-1_C1_S1;74.8;96.1;0;498.4;21/08/1992;NA;NIOP-C1_311-1_C1_S1;NA;Absolute;125;NA;16;52.75;36;1;NA;Net;0;0;0;0;0;0;1.41;4.56;0;0;0;0;0;0;0.11;0;0;0;0.15;0;0.07;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0.07
94;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_311-1_C1_S2;49.5;73.8;0;498.4;21/08/1992;NA;NIOP-C1_311-1_C1_S2;NA;Absolute;125;NA;16;52.75;124;1;NA;Net;0;0;0;0;0;0;5.17;7.86;0;0;0;0;0;0;0;0;0;0;0.06;0;0.02;0;0;0;0;0;0.26;0;0;0;0;0;0;0;0.02;0;0;0.07;0.09;0;0;0;0;0;0;0;0;0;0;0.11;0;0.39;0;0;0;0.22
95;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_311-1_C1_S3;23.3;49.5;0;498.4;21/08/1992;NA;NIOP-C1_311-1_C1_S3;NA;Absolute;125;NA;16;52.75;132;1;NA;Net;0;0;0;0;0;0;6.36;8.13;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0.26;0;0.04;0;0;0;0;0;0;0;0;0.16;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0.32
96;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_311-1_C1_S4;8.1;23.3;0;498.4;21/08/1992;NA;NIOP-C1_311-1_C1_S4;NA;Absolute;125;NA;16;52.75;50;1;NA;Net;0;0;0;0;0;0;6.96;6.48;0;0;0;0;0;0.03;0;0;0;0;0.03;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0.44;0.16;0;0;0;0;0;0;0;0;0;0;0.05;0;0.27;0;0;0;0.11
97;Net;NIOP-C1;NIOP-C1_310-6_C1;NIOP-C1_311-1_C1_S5;0;7.6;0;498.4;21/08/1992;NA;NIOP-C1_311-1_C1_S5;NA;Absolute;125;NA;16;52.75;52;1;NA;Net;0;0;0;0;0;0;86.62;1.23;0;0;0;0;0;0;0.62;0;0;0;0.15;0;0.15;0;0;0;0;0;0.31;0.15;0;0;0;0;0;0;0.15;0;0;0.35;0.92;0;0;0;0;0;0;0;0;0;0;0;0;2.46;0;0.31;0;0
98;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-4_C1_S1;74.8;99.6;0;498;21/08/1992;NA;NIOP-C1_313-4_C1_S1;NA;Absolute;125;NA;15.91;53.02;60;1;NA;Net;0;0;0;0;0.13;0;26.07;3.89;0;0;0;0;0;0.09;3.47;0.04;0;0;5.4;0;1.24;0;0;0;0;0.36;0.33;0.27;0;0;0;0;0;0;0.44;0;0;0.43;1;0;1.02;0;0;0;0.04;0;0;0;0;0.13;0;1.11;0;0.16;0;0.78
99;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-4_C1_S2;49.5;73.8;0;498;21/08/1992;NA;NIOP-C1_313-4_C1_S2;NA;Absolute;125;NA;15.91;53.02;87;1;NA;Net;0;0;0;0;0.49;0;29.07;7.39;0;0;0;0;0;0;7;0;0;0;2.73;0;2.47;0;0;0;0;0.49;0.57;0.37;0;0;0;0;0;0;0.12;0;0;0.29;2.51;0;1.47;0;0;0;0.14;0;0;0;0;0.25;0;4.78;0;0.38;0;1.52
100;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-4_C1_S3;24.3;48.5;0;498;21/08/1992;NA;NIOP-C1_313-4_C1_S3;NA;Absolute;125;NA;15.91;53.02;87;1;NA;Net;0;0;0;0;0.43;0;9.81;15.62;0;0;0;0;0;0;11.92;0;0;0;1.72;0;2.01;0;0;0;0;0;1.84;1.29;0;0;0;0;0;0;0.06;0;0;0.51;5.5;0;0;0;0;0.03;0;0;0;0;0;0.55;0;0.61;0;1.04;0.05;0.55
101;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-4_C1_S4;10.1;24.3;0;498;21/08/1992;NA;NIOP-C1_313-4_C1_S4;NA;Absolute;125;NA;15.91;53.02;41;1;NA;Net;0;0;0;0;1.04;0;98.57;5.33;0;0;0;0;0;0.26;37.56;0;0;0;1.01;0;9.27;0;0;0;0;0;4.07;2.6;0;0;0;0;0;0;0;0;0;1.44;9.11;0;0.26;0;0;0.07;0.29;0;0;0;0;1.04;0;0.78;0;3.19;0.07;0.52
102;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-4_C1_S5;0;8.1;0;498;21/08/1992;NA;NIOP-C1_313-4_C1_S5;NA;Absolute;125;NA;15.91;53.02;25;1;NA;Net;0;0;0;0;3.2;0;219.04;6.88;0;0;0;0;0;0.64;40.32;0;0;0;2.08;0;20.96;0;0;0;0;0;4.48;3.2;0;0;0;0;0;0;1.92;0;0;0.65;17.6;0;0.64;0;0;0;0;0;0;0;0;0.64;0;0;0;2.72;0;1.92
103;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-dc_C1_S1;300.3;498;0;498;22/08/1992;NA;NIOP-C1_313-dc_C1_S1;NA;Absolute;125;NA;15.88;52.94;478;1;NA;Net;0;0;0;0;0.89;0;32.78;0.49;0;0;0;0;0;0.18;8.04;0.56;0;0;0.93;0;0.73;0;0;0;0;0.09;0.33;0.45;0.11;0;0;0;0;0;0.18;0;0.02;0;0.78;0;6.87;0;0;0.01;0.18;0;0;0;0;0.18;0;3.84;0;0.1;0;0.81
104;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-dc_C1_S3;149.6;196.1;0;498;22/08/1992;NA;NIOP-C1_313-dc_C1_S3;NA;Absolute;125;NA;15.88;52.94;98;1;NA;Net;0;0;0;0;1.13;0;30.98;1.43;0;0;0;0;0;0.19;9.35;0;0;0;1.62;0;0.69;0;0;0;0;0.31;0.45;0.3;0.03;0;0;0;0;0;0.04;0;0;0.41;0.91;0;2.72;0;0;0;0.11;0;0;0;0;0.08;0;1.25;0;0.08;0;0.24
105;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-dc_C1_S4;99.1;147.6;0;498;22/08/1992;NA;NIOP-C1_313-dc_C1_S4;NA;Absolute;125;NA;15.88;52.94;94;1;NA;Net;0;0;0;0;0.85;0;18.75;0.84;0;0;0;0;0;0.11;4.88;0.31;0;0;2.3;0;0.57;0;0;0;0;0.52;0.18;0.17;0.13;0;0;0;0;0;0;0;0;0.84;0.47;0;1.99;0;0;0;0.01;0;0;0;0;0.04;0;0.68;0;0.13;0;0.24
106;Net;NIOP-C1;NIOP-C1_313-4_C1;NIOP-C1_313-de_C1_S2;199.2;300.3;0;498;22/08/1992;NA;NIOP-C1_313-de_C1_S2;NA;Absolute;125;NA;15.88;52.94;278;1;NA;Net;0;0;0;0;1.4;0;18.22;0.95;0;0;0;0;0;0.48;6.36;0.15;0;0;0.58;0;0.54;0;0;0;0;0.21;0.61;0.31;0.03;0;0;0;0.01;0;0.06;0;0;0.01;0.4;0;3.25;0;0;0;0;0;0;0;0;0;0;3.01;0;0.03;0;0.32
